Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
33448552,05/26/2016 06:11:16 PM,05/27/2016 03:34:07 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11223,2086 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,KINGS HIGHWAY,AVENUE R,,,ADDRESS,BROOKLYN,,N/A,Closed,07/02/2016 03:33:26 PM,05/27/2016 03:34:07 PM,15 BROOKLYN,BROOKLYN,994851,160194,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60636552324461,-73.96182162205851,"(40.60636552324461, -73.96182162205851)"
33457931,05/27/2016 06:59:54 PM,06/01/2016 01:34:01 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10469,,,,,BOSTON ROAD,CORSA AVENUE,INTERSECTION,BRONX,,N/A,Closed,07/07/2016 01:33:26 PM,06/01/2016 01:34:01 PM,12 BRONX,BRONX,1026479,258732,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87673285870957,-73.84729825078233,"(40.87673285870957, -73.84729825078233)"
33469719,05/29/2016 02:52:35 PM,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Minor Received Tattoo,Tattoo Parlor,10027,248 WEST 125 STREET,WEST 125 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,07/05/2016 02:52:35 PM,05/31/2016 11:26:29 AM,10 MANHATTAN,MANHATTAN,998208,234202,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80949518969056,-73.94957832675914,"(40.80949518969056, -73.94957832675914)"
33474547,05/30/2016 10:42:33 AM,05/31/2016 12:04:07 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10038,53 MADISON STREET,MADISON STREET,JAMES STREET,OLIVER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/06/2016 12:03:30 PM,05/31/2016 12:04:07 PM,03 MANHATTAN,MANHATTAN,984796,198660,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.711952540469376,-73.99803052410327,"(40.711952540469376, -73.99803052410327)"
33478755,06/01/2016 12:22:07 AM,06/02/2016 11:33:42 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11368,45-01 104 STREET,104 STREET,45 AVENUE,46 AVENUE,,,ADDRESS,CORONA,,N/A,Closed,07/08/2016 11:33:32 AM,06/02/2016 11:33:42 AM,04 QUEENS,QUEENS,1022994,211430,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74691821108597,-73.86017315879725,"(40.74691821108597, -73.86017315879725)"
33479885,05/31/2016 02:06:28 PM,06/01/2016 02:33:58 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11356,18-02 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,18 AVENUE,20 AVENUE,,,ADDRESS,COLLEGE POINT,,N/A,Closed,06/04/2016 02:06:28 PM,06/01/2016 02:33:58 PM,07 QUEENS,QUEENS,1026932,224578,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78298788817318,-73.84587748323457,"(40.78298788817318, -73.84587748323457)"
33489507,06/01/2016 11:55:36 AM,06/02/2016 12:03:49 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10452,8 EAST MOUNT EDEN AVENUE,EAST MOUNT EDEN AVENUE,JEROME AVENUE,TOWNSEND AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/08/2016 12:03:34 PM,06/02/2016 12:03:49 PM,04 BRONX,BRONX,1007907,246866,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84423359557022,-73.91449716651337,"(40.84423359557022, -73.91449716651337)"
33499578,06/02/2016 10:11:02 AM,06/03/2016 12:33:51 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11207,2928 FULTON STREET,FULTON STREET,WARWICK STREET,ASHFORD STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/09/2016 12:33:28 PM,06/03/2016 12:33:51 PM,05 BROOKLYN,BROOKLYN,1015668,186774,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.679272491417194,-73.88672767632127,"(40.679272491417194, -73.88672767632127)"
33504367,06/03/2016 10:28:22 AM,06/06/2016 12:34:01 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10467,2460 HOLLAND AVENUE,HOLLAND AVENUE,WARING AVENUE,MACE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/12/2016 12:33:29 PM,06/06/2016 12:34:01 PM,11 BRONX,BRONX,1021457,253559,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86255716998995,-73.86548669706319,"(40.86255716998995, -73.86548669706319)"
33506148,06/03/2016 11:05:54 AM,06/06/2016 01:03:57 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10027,2445 8 AVENUE,8 AVENUE,WEST 131 STREET,WEST 132 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/12/2016 01:03:30 PM,06/06/2016 01:03:57 PM,10 MANHATTAN,MANHATTAN,998545,235858,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.814039909290535,-73.9483574264835,"(40.814039909290535, -73.9483574264835)"
33507189,06/03/2016 12:51:35 PM,06/06/2016 01:03:55 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10029,1980 2 AVENUE,2 AVENUE,EAST 101 STREET,EAST 102 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/12/2016 01:03:29 PM,06/06/2016 01:03:55 PM,11 MANHATTAN,MANHATTAN,999641,226337,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78790553209505,-73.94441980698531,"(40.78790553209505, -73.94441980698531)"
33509004,06/03/2016 03:19:13 AM,06/06/2016 12:34:02 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10458,271 EAST KINGSBDGE ROAD,EAST KINGSBDGE ROAD,EAST 192 STREET,BRIGGS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/12/2016 12:33:29 PM,06/06/2016 12:34:02 PM,07 BRONX,BRONX,1013500,253986,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.863759105631964,-73.89425149485061,"(40.863759105631964, -73.89425149485061)"
33511600,06/03/2016 12:57:57 PM,06/06/2016 01:03:58 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10458,271 EAST KINGSBRIDGE ROAD,EAST KINGSBRIDGE ROAD,EAST 192 STREET,BRIGGS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/12/2016 01:03:31 PM,06/06/2016 01:03:58 PM,07 BRONX,BRONX,1013500,253986,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.863759105631964,-73.89425149485061,"(40.863759105631964, -73.89425149485061)"
33525416,06/06/2016 02:49:42 PM,06/08/2016 10:33:59 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10025,70 WEST 106 STREET,WEST 106 STREET,MANHATTAN AVENUE,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/14/2016 10:33:35 AM,06/08/2016 10:33:59 AM,07 MANHATTAN,MANHATTAN,994738,230345,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79891358671478,-73.96211932692883,"(40.79891358671478, -73.96211932692883)"
33535894,06/07/2016 12:18:26 PM,06/08/2016 01:04:00 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10310,607 FOREST AVENUE,FOREST AVENUE,PELTON AVENUE,OAKLAND AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/14/2016 01:03:28 PM,06/08/2016 01:04:00 PM,01 STATEN ISLAND,STATEN ISLAND,953871,168829,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63002105516206,-74.10944555319556,"(40.63002105516206, -74.10944555319556)"
33537949,06/07/2016 01:54:13 PM,06/08/2016 10:33:48 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11204,5901 18 AVENUE,18 AVENUE,59 STREET,60 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/14/2016 10:33:30 AM,06/08/2016 10:33:48 AM,12 BROOKLYN,BROOKLYN,987929,166078,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62252146465356,-73.98674726472215,"(40.62252146465356, -73.98674726472215)"
33542808,06/07/2016 01:50:06 PM,06/08/2016 01:33:38 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11204,5901 18 AVENUE,18 AVENUE,59 STREET,60 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/14/2016 01:33:27 PM,06/08/2016 01:33:38 PM,12 BROOKLYN,BROOKLYN,987929,166078,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62252146465356,-73.98674726472215,"(40.62252146465356, -73.98674726472215)"
33543896,06/08/2016 01:37:37 PM,06/09/2016 10:33:46 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10457,,,,,EAST  173 STREET,CLAY AVENUE,INTERSECTION,BRONX,,N/A,Closed,07/15/2016 10:33:32 AM,06/09/2016 10:33:46 AM,04 BRONX,BRONX,1010552,246556,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84337525456916,-73.90493864000894,"(40.84337525456916, -73.90493864000894)"
33544954,06/08/2016 06:50:00 PM,06/10/2016 11:03:43 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10469,3438 BOSTON ROAD,BOSTON ROAD,FISH AVENUE,SEYMOUR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/16/2016 11:03:25 AM,06/10/2016 11:03:43 AM,12 BRONX,BRONX,1025966,258508,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87612048838613,-73.84915467039787,"(40.87612048838613, -73.84915467039787)"
33547114,06/08/2016 02:08:19 PM,06/09/2016 12:34:40 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10032,3848 BROADWAY,BROADWAY,WEST 160 STREET,WEST 161 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/15/2016 12:33:28 PM,06/09/2016 12:34:40 PM,12 MANHATTAN,MANHATTAN,999947,243948,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.836242274894886,-73.94327359150265,"(40.836242274894886, -73.94327359150265)"
33550092,06/08/2016 08:27:35 AM,06/09/2016 10:33:47 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10010,429 FIRST AVENUE,FIRST AVENUE,EAST 25 STREET,EAST 26 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/15/2016 10:33:33 AM,06/09/2016 10:33:47 AM,06 MANHATTAN,MANHATTAN,990473,208249,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73826984476191,-73.97754415833414,"(40.73826984476191, -73.97754415833414)"
33565258,06/10/2016 02:08:33 PM,06/13/2016 10:34:09 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10035,2021 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 122 STREET,EAST 123 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/19/2016 10:33:32 AM,06/13/2016 10:34:09 AM,11 MANHATTAN,MANHATTAN,1001295,231828,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80297379959426,-73.93843292428943,"(40.80297379959426, -73.93843292428943)"
33579638,06/13/2016 01:16:47 AM,06/14/2016 10:33:45 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10029,1633 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 103 STREET,EAST 104 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/20/2016 10:33:28 AM,06/14/2016 10:33:45 AM,11 MANHATTAN,MANHATTAN,998767,227265,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.790454121447574,-73.94757400149001,"(40.790454121447574, -73.94757400149001)"
33580360,06/13/2016 01:38:43 AM,06/14/2016 11:04:01 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10463,5219 BROADWAY,BROADWAY,WEST 225 STREET,WEST 228 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/20/2016 11:03:28 AM,06/14/2016 11:04:01 AM,08 BRONX,BRONX,1009342,258081,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87501142244652,-73.90926870546927,"(40.87501142244652, -73.90926870546927)"
33581662,06/13/2016 12:31:52 AM,06/14/2016 11:04:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10029,,,,,EAST  103 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,07/20/2016 11:03:28 AM,06/14/2016 11:04:00 AM,11 MANHATTAN,MANHATTAN,998736,227214,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.790314191055735,-73.94768606337212,"(40.790314191055735, -73.94768606337212)"
33593683,06/13/2016 01:38:16 PM,06/14/2016 11:04:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10455,756 EAST 156 STREET,EAST 156 STREET,FOREST AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/20/2016 11:03:28 AM,06/14/2016 11:04:00 AM,01 BRONX,BRONX,1010286,237338,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81807529166716,-73.90593579876379,"(40.81807529166716, -73.90593579876379)"
33610716,06/16/2016 02:30:25 PM,06/17/2016 12:04:19 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11210,3010 GLENWOOD ROAD,GLENWOOD ROAD,NOSTRAND AVENUE,EAST 31 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/23/2016 12:03:34 PM,06/17/2016 12:04:19 PM,14 BROOKLYN,BROOKLYN,998806,170265,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63400270213954,-73.94755639739878,"(40.63400270213954, -73.94755639739878)"
33622415,06/17/2016 01:22:42 PM,06/20/2016 12:04:28 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11417,76-20 LIBERTY AVENUE,LIBERTY AVENUE,76 STREET,NYCTA SUBWAY,,,ADDRESS,OZONE PARK,,N/A,Closed,06/21/2016 01:22:42 PM,06/20/2016 12:04:28 PM,10 QUEENS,QUEENS,1022754,186767,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67922529168185,-73.86118037194713,"(40.67922529168185, -73.86118037194713)"
33631318,06/18/2016 12:06:02 PM,06/20/2016 12:33:55 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11223,906 KINGSHIGWY,KINGSHIGWY,EAST 9 STREET,EAST 10 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/26/2016 12:33:31 PM,06/20/2016 12:33:55 PM,15 BROOKLYN,BROOKLYN,994390,160361,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.606824443566744,-73.96348161377104,"(40.606824443566744, -73.96348161377104)"
33658747,06/22/2016 08:04:39 AM,06/23/2016 11:34:17 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11212,97 BELMONT AVENUE,BELMONT AVENUE,MOTHER GASTON BOULEVARD,CHRISTOPHER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/29/2016 11:33:36 AM,06/23/2016 11:34:17 AM,16 BROOKLYN,BROOKLYN,1010180,183027,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66900560200261,-73.90652813738838,"(40.66900560200261, -73.90652813738838)"
33658809,06/22/2016 11:26:37 PM,06/24/2016 12:33:57 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11377,,,,,BROADWAY,64 STREET,INTERSECTION,WOODSIDE,,N/A,Closed,06/26/2016 11:26:37 PM,06/24/2016 12:33:57 PM,02 QUEENS,QUEENS,1012352,212437,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74972239310944,-73.89857581807675,"(40.74972239310944, -73.89857581807675)"
33660891,06/22/2016 10:11:23 PM,06/24/2016 12:33:56 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10037,441 LENOX AVENUE,LENOX AVENUE,WEST 132 STREET,WEST 133 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/30/2016 12:33:27 PM,06/24/2016 12:33:56 PM,10 MANHATTAN,MANHATTAN,1000252,235224,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.812296829387314,-73.94219217696826,"(40.812296829387314, -73.94219217696826)"
33663137,06/22/2016 10:04:24 PM,06/24/2016 12:03:51 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10027,418 WEST 131 STREET,WEST 131 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/30/2016 12:03:27 PM,06/24/2016 12:03:51 PM,09 MANHATTAN,MANHATTAN,997200,236565,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81598250028398,-73.95321505132486,"(40.81598250028398, -73.95321505132486)"
33664358,06/22/2016 10:08:42 PM,06/24/2016 12:33:55 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10027,358 WEST 128 STREET,WEST 128 STREET,8 AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,07/30/2016 12:33:26 PM,06/24/2016 12:33:55 PM,10 MANHATTAN,MANHATTAN,997974,235246,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81236104573571,-73.95042149021715,"(40.81236104573571, -73.95042149021715)"
33669864,06/23/2016 08:13:54 PM,06/27/2016 11:04:00 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11204,5922 18 AVENUE,18 AVENUE,59 STREET,60 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,08/02/2016 11:03:35 AM,06/27/2016 11:04:00 AM,12 BROOKLYN,BROOKLYN,987898,166047,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62243638894868,-73.98685895170762,"(40.62243638894868, -73.98685895170762)"
33674310,06/23/2016 10:31:13 AM,06/24/2016 01:03:46 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10466,,,,,EAST  222 STREET,CARPENTER AVENUE,INTERSECTION,BRONX,,N/A,Closed,07/30/2016 01:03:22 PM,06/24/2016 01:03:46 PM,12 BRONX,BRONX,1021715,262322,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88660778710542,-73.86450495583237,"(40.88660778710542, -73.86450495583237)"
33681672,06/24/2016 11:44:57 AM,06/27/2016 10:33:38 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11434,119-01 SUTPHIN BOULEVARD,SUTPHIN BOULEVARD,119 AVENUE,119 ROAD,,,ADDRESS,JAMAICA,,N/A,Closed,08/02/2016 10:33:31 AM,06/27/2016 10:33:38 AM,12 QUEENS,QUEENS,1042036,186801,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67921374066383,-73.79166232489582,"(40.67921374066383, -73.79166232489582)"
33685882,06/25/2016 08:39:26 AM,06/27/2016 12:34:20 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11103,42-16 30 AVENUE,30 AVENUE,42 STREET,43 STREET,,,ADDRESS,ASTORIA,,N/A,Closed,08/02/2016 12:33:26 PM,06/27/2016 12:34:20 PM,01 QUEENS,QUEENS,1008298,217282,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76303263110265,-73.91318995079233,"(40.76303263110265, -73.91318995079233)"
33685913,06/25/2016 01:16:28 PM,06/27/2016 12:34:20 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10314,10 AKRON STREET,AKRON STREET,SAYBROOK STREET,RICHMOND AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,08/02/2016 12:33:26 PM,06/27/2016 12:34:20 PM,02 STATEN ISLAND,STATEN ISLAND,940151,162189,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61173799306301,-74.15883073802867,"(40.61173799306301, -74.15883073802867)"
33708377,06/28/2016 07:57:39 AM,06/29/2016 11:04:05 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10037,,,,,EAST  132 STREET,5 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,08/04/2016 11:03:31 AM,06/29/2016 11:04:05 AM,10 MANHATTAN,MANHATTAN,1001131,234700,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8108569596109,-73.93901807543189,"(40.8108569596109, -73.93901807543189)"
33716288,06/29/2016 04:53:38 PM,06/30/2016 03:03:27 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11238,637 PARK PLACE,PARK PLACE,NYCTA SUBWAY,FRANKLIN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/05/2016 03:03:24 PM,06/30/2016 03:03:27 PM,08 BROOKLYN,BROOKLYN,996203,184917,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.674223131576085,-73.95690873844536,"(40.674223131576085, -73.95690873844536)"
33719896,06/29/2016 11:10:31 AM,06/30/2016 02:33:49 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10462,1167 CASTLE HILL AVENUE,CASTLE HILL AVENUE,POWELL AVENUE,GLEASON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,08/05/2016 02:33:27 PM,06/30/2016 02:33:49 PM,09 BRONX,BRONX,1025504,242213,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83139780147806,-73.85092553795816,"(40.83139780147806, -73.85092553795816)"
33722302,06/29/2016 11:03:00 AM,06/30/2016 01:33:32 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10462,1183 CASTLE HILL AVENUE,CASTLE HILL AVENUE,POWELL AVENUE,GLEASON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,08/05/2016 01:33:21 PM,06/30/2016 01:33:32 PM,09 BRONX,BRONX,1025490,242290,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83160920944151,-73.85097565456073,"(40.83160920944151, -73.85097565456073)"
